doc_id,doi,title,lib,class_name,chunk_count
doc_1947,10.1038/s41467-022-30677-x,10.1038/s41467-022-30677-x,lib2,classA,78
doc_1948,10.1038/s41467-022-30819-1,10.1038/s41467-022-30819-1,lib2,classA,64
doc_1949,10.1038/s41467-022-30958-5,10.1038/s41467-022-30958-5,lib2,classA,81
doc_1950,10.1038/s41467-022-31406-0,10.1038/s41467-022-31406-0,lib2,classA,59
doc_1951,10.1038/s41467-022-31427-9,10.1038/s41467-022-31427-9,lib2,classA,74
doc_1952,10.1038/s41467-022-31453-7,10.1038/s41467-022-31453-7,lib2,classA,39
doc_1953,10.1038/s41467-022-31474-2,10.1038/s41467-022-31474-2,lib2,classA,86
doc_1954,10.1038/s41467-022-31498-8,10.1038/s41467-022-31498-8,lib2,classA,55
doc_1955,10.1038/s41467-022-32443-5,10.1038/s41467-022-32443-5,lib2,classA,76
doc_1956,10.1038/s41467-022-32449-z,10.1038/s41467-022-32449-z,lib2,classA,53
doc_1957,10.1038/s41467-022-32740-z,10.1038/s41467-022-32740-z,lib2,classA,90
doc_1958,10.1038/s41467-022-32769-0,10.1038/s41467-022-32769-0,lib2,classA,92
doc_1959,10.1038/s41467-022-32933-6,10.1038/s41467-022-32933-6,lib2,classA,73
doc_1960,10.1038/s41467-022-33066-6,10.1038/s41467-022-33066-6,lib2,classA,68
doc_1961,10.1038/s41467-022-33984-5,10.1038/s41467-022-33984-5,lib2,classA,94
doc_1962,10.1038/s41467-022-34263-z,10.1038/s41467-022-34263-z,lib2,classA,69
doc_1963,10.1038/s41467-022-34489-x,10.1038/s41467-022-34489-x,lib2,classA,113
doc_1964,10.1038/s41467-022-34619-5,10.1038/s41467-022-34619-5,lib2,classA,102
doc_1965,10.1038/s41467-022-34884-4,10.1038/s41467-022-34884-4,lib2,classA,82
doc_1966,10.1038/s41467-022-35073-z,10.1038/s41467-022-35073-z,lib2,classA,35
doc_1967,10.1038/s41467-022-35415-x,10.1038/s41467-022-35415-x,lib2,classA,87
doc_1968,10.1038/s41467-022-35664-w,10.1038/s41467-022-35664-w,lib2,classA,96
doc_1969,10.1038/s41467-023-35860-2,10.1038/s41467-023-35860-2,lib2,classA,64
doc_1970,10.1038/s41467-023-35912-7,10.1038/s41467-023-35912-7,lib2,classA,74
doc_1971,10.1038/s41467-023-35913-6,10.1038/s41467-023-35913-6,lib2,classA,76
doc_1972,10.1038/s41467-023-35960-z,10.1038/s41467-023-35960-z,lib2,classA,80
doc_1973,10.1038/s41467-023-36142-7,10.1038/s41467-023-36142-7,lib2,classA,91
doc_1974,10.1038/s41467-023-36318-1,10.1038/s41467-023-36318-1,lib2,classA,92
doc_1975,10.1038/s41467-023-36380-9,10.1038/s41467-023-36380-9,lib2,classA,108
doc_1976,10.1038/s41467-023-36721-8,10.1038/s41467-023-36721-8,lib2,classA,80
doc_1977,10.1038/s41467-023-36726-3,10.1038/s41467-023-36726-3,lib2,classA,81
doc_1978,10.1038/s41467-023-36778-5,10.1038/s41467-023-36778-5,lib2,classA,81
doc_1979,10.1038/s41467-023-36779-4,10.1038/s41467-023-36779-4,lib2,classA,75
doc_1980,10.1038/s41467-023-36784-7,10.1038/s41467-023-36784-7,lib2,classA,72
doc_1981,10.1038/s41467-023-36926-x,10.1038/s41467-023-36926-x,lib2,classA,113
doc_1982,10.1038/s41467-023-36980-5,10.1038/s41467-023-36980-5,lib2,classA,80
doc_1983,10.1038/s41467-023-37007-9,10.1038/s41467-023-37007-9,lib2,classA,120
doc_1984,10.1038/s41467-023-37008-8,10.1038/s41467-023-37008-8,lib2,classA,68
doc_1985,10.1038/s41467-023-37011-z,10.1038/s41467-023-37011-z,lib2,classA,114
doc_1986,10.1038/s41467-023-37091-x,10.1038/s41467-023-37091-x,lib2,classA,70
doc_1987,10.1038/s41467-023-37360-9,10.1038/s41467-023-37360-9,lib2,classA,73
doc_1988,10.1038/s41467-023-37404-0,10.1038/s41467-023-37404-0,lib2,classA,79
doc_1989,10.1038/s41467-023-37520-x,10.1038/s41467-023-37520-x,lib2,classA,76
doc_1990,10.1038/s41467-023-37545-2,10.1038/s41467-023-37545-2,lib2,classA,71
doc_1991,10.1038/s41467-023-37618-2,10.1038/s41467-023-37618-2,lib2,classA,105
doc_1992,10.1038/s41467-023-37679-3,10.1038/s41467-023-37679-3,lib2,classA,90
doc_1993,10.1038/s41467-023-37898-8,10.1038/s41467-023-37898-8,lib2,classA,68
doc_1994,10.1038/s41467-023-37929-4,10.1038/s41467-023-37929-4,lib2,classA,120
doc_1995,10.1038/s41467-023-38129-w,10.1038/s41467-023-38129-w,lib2,classA,109
doc_1996,10.1038/s41467-023-38213-1,10.1038/s41467-023-38213-1,lib2,classA,84
doc_1997,10.1038/s41467-023-38492-8,10.1038/s41467-023-38492-8,lib2,classA,73
doc_1998,10.1038/s41467-023-38497-3,10.1038/s41467-023-38497-3,lib2,classA,88
doc_1999,10.1038/s41467-023-38524-3,10.1038/s41467-023-38524-3,lib2,classA,82
doc_2000,10.1038/s41467-023-38603-5,10.1038/s41467-023-38603-5,lib2,classA,90
doc_2001,10.1038/s41467-023-38775-0,10.1038/s41467-023-38775-0,lib2,classA,90
doc_2002,10.1038/s41467-023-39048-6,10.1038/s41467-023-39048-6,lib2,classA,107
doc_2003,10.1038/s41467-023-39153-6,10.1038/s41467-023-39153-6,lib2,classA,69
doc_2004,10.1038/s41467-023-39351-2,10.1038/s41467-023-39351-2,lib2,classA,100
doc_2005,10.1038/s41467-023-39366-9,10.1038/s41467-023-39366-9,lib2,classA,56
doc_2006,10.1038/s41467-023-39386-5,10.1038/s41467-023-39386-5,lib2,classA,69
doc_2007,10.1038/s41467-023-39505-2,10.1038/s41467-023-39505-2,lib2,classA,71
doc_2008,10.1038/s41467-023-39544-9,10.1038/s41467-023-39544-9,lib2,classA,59
doc_2009,10.1038/s41467-023-39666-0,10.1038/s41467-023-39666-0,lib2,classA,117
doc_2010,10.1038/s41467-023-39681-1,10.1038/s41467-023-39681-1,lib2,classA,76
doc_2011,10.1038/s41467-023-39848-w,10.1038/s41467-023-39848-w,lib2,classA,85
doc_2012,10.1038/s41467-023-39947-8,10.1038/s41467-023-39947-8,lib2,classA,98
doc_2013,10.1038/s41467-023-39963-8,10.1038/s41467-023-39963-8,lib2,classA,102
doc_2014,10.1038/s41467-023-40117-z,10.1038/s41467-023-40117-z,lib2,classA,75
doc_2015,10.1038/s41467-023-40118-y,10.1038/s41467-023-40118-y,lib2,classA,78
doc_2016,10.1038/s41467-023-40296-9,10.1038/s41467-023-40296-9,lib2,classA,68
doc_2017,10.1038/s41467-023-40342-6,10.1038/s41467-023-40342-6,lib2,classA,89
doc_2018,10.1038/s41467-023-40375-x,10.1038/s41467-023-40375-x,lib2,classA,81
doc_2019,10.1038/s41467-023-40412-9,10.1038/s41467-023-40412-9,lib2,classA,96
doc_2020,10.1038/s41467-023-40463-y,10.1038/s41467-023-40463-y,lib2,classA,86
doc_2021,10.1038/s41467-023-40563-9,10.1038/s41467-023-40563-9,lib2,classA,76
doc_2022,10.1038/s41467-023-40906-6,10.1038/s41467-023-40906-6,lib2,classA,57
doc_2023,10.1038/s41467-023-40912-8,10.1038/s41467-023-40912-8,lib2,classA,93
doc_2024,10.1038/s41467-023-40970-y,10.1038/s41467-023-40970-y,lib2,classA,91
doc_2025,10.1038/s41467-023-41036-9,10.1038/s41467-023-41036-9,lib2,classA,106
doc_2026,10.1038/s41467-023-41102-2,10.1038/s41467-023-41102-2,lib2,classA,73
doc_2027,10.1038/s41467-023-41423-2,10.1038/s41467-023-41423-2,lib2,classA,92
doc_2028,10.1038/s41467-023-41497-y,10.1038/s41467-023-41497-y,lib2,classA,80
doc_2029,10.1038/s41467-023-41863-w,10.1038/s41467-023-41863-w,lib2,classA,105
doc_2030,10.1038/s41467-023-41943-x,10.1038/s41467-023-41943-x,lib2,classA,67
doc_2031,10.1038/s41467-023-41997-x,10.1038/s41467-023-41997-x,lib2,classA,74
doc_2032,10.1038/s41467-023-42307-1,10.1038/s41467-023-42307-1,lib2,classA,95
doc_2033,10.1038/s41467-023-42539-1,10.1038/s41467-023-42539-1,lib2,classA,135
doc_2034,10.1038/s41467-023-42757-7,10.1038/s41467-023-42757-7,lib2,classA,71
doc_2035,10.1038/s41467-023-42794-2,10.1038/s41467-023-42794-2,lib2,classA,105
doc_2036,10.1038/s41467-023-43118-0,10.1038/s41467-023-43118-0,lib2,classA,88
doc_2037,10.1038/s41467-023-43698-x,10.1038/s41467-023-43698-x,lib2,classA,105
doc_2038,10.1038/s41467-023-43897-6,10.1038/s41467-023-43897-6,lib2,classA,90
doc_2039,10.1038/s41467-023-44025-0,10.1038/s41467-023-44025-0,lib2,classA,50
doc_2040,10.1038/s41467-023-44131-z,10.1038/s41467-023-44131-z,lib2,classA,78
doc_2041,10.1038/s41467-023-44320-w,10.1038/s41467-023-44320-w,lib2,classA,115
doc_2042,10.1038/s41467-023-44469-4,10.1038/s41467-023-44469-4,lib2,classA,78
doc_2043,10.1038/s41467-023-44587-z,10.1038/s41467-023-44587-z,lib2,classA,85
doc_2044,10.1038/s41467-024-44899-8,10.1038/s41467-024-44899-8,lib2,classA,55
doc_2045,10.1038/s41467-024-45278-z,10.1038/s41467-024-45278-z,lib2,classA,77
doc_2046,10.1038/s41467-024-45320-0,10.1038/s41467-024-45320-0,lib2,classA,86
doc_2047,10.1038/s41467-024-45370-4,10.1038/s41467-024-45370-4,lib2,classA,66
doc_2048,10.1038/s41467-024-45527-1,10.1038/s41467-024-45527-1,lib2,classA,82
doc_2049,10.1038/s41467-024-45538-y,10.1038/s41467-024-45538-y,lib2,classA,95
doc_2050,10.1038/s41467-024-45654-9,10.1038/s41467-024-45654-9,lib2,classA,96
doc_2051,10.1038/s41467-024-45704-2,10.1038/s41467-024-45704-2,lib2,classA,68
doc_2052,10.1038/s41467-024-45787-x,10.1038/s41467-024-45787-x,lib2,classA,104
doc_2053,10.1038/s41467-024-45873-0,10.1038/s41467-024-45873-0,lib2,classA,80
doc_2054,10.1038/s41467-024-45988-4,10.1038/s41467-024-45988-4,lib2,classA,69
doc_2055,10.1038/s41467-024-47045-6,10.1038/s41467-024-47045-6,lib2,classA,65
doc_2056,10.1038/s41467-024-47319-z,10.1038/s41467-024-47319-z,lib2,classA,129
doc_2057,10.1038/s41467-024-47498-9,10.1038/s41467-024-47498-9,lib2,classA,111
doc_2058,10.1038/s41467-024-48372-4,10.1038/s41467-024-48372-4,lib2,classA,76
doc_2059,10.1038/s41467-024-48672-9,10.1038/s41467-024-48672-9,lib2,classA,88
doc_2060,10.1038/s41467-024-49639-6,10.1038/s41467-024-49639-6,lib2,classA,98
doc_2061,10.1038/s41467-024-49927-1,10.1038/s41467-024-49927-1,lib2,classA,124
doc_2062,10.1038/s41467-024-49931-5,10.1038/s41467-024-49931-5,lib2,classA,110
doc_2063,10.1038/s41467-024-50117-2,10.1038/s41467-024-50117-2,lib2,classA,76
doc_2064,10.1038/s41467-024-50269-1,10.1038/s41467-024-50269-1,lib2,classA,110
doc_2065,10.1038/s41467-024-50446-2,10.1038/s41467-024-50446-2,lib2,classA,93
doc_2066,10.1038/s41467-024-50519-2,10.1038/s41467-024-50519-2,lib2,classA,89
doc_2067,10.1038/s41467-024-50670-w,10.1038/s41467-024-50670-w,lib2,classA,109
doc_2068,10.1038/s41467-024-50927-4,10.1038/s41467-024-50927-4,lib2,classA,94
doc_2069,10.1038/s41467-024-51475-7,10.1038/s41467-024-51475-7,lib2,classA,115
doc_2070,10.1038/s41467-024-52022-0,10.1038/s41467-024-52022-0,lib2,classA,111
doc_2071,10.1038/s41467-024-52248-y,10.1038/s41467-024-52248-y,lib2,classA,40
doc_2072,10.1038/s41467-024-52780-x,10.1038/s41467-024-52780-x,lib2,classA,96
doc_2073,10.1038/s41467-024-52830-4,10.1038/s41467-024-52830-4,lib2,classA,79
doc_2074,10.1038/s41467-024-53066-y,10.1038/s41467-024-53066-y,lib2,classA,99
doc_2075,10.1038/s41467-024-53523-8,10.1038/s41467-024-53523-8,lib2,classA,64
doc_2076,10.1038/s41467-024-53529-2,10.1038/s41467-024-53529-2,lib2,classA,114
doc_2077,10.1038/s41467-024-53905-y,10.1038/s41467-024-53905-y,lib2,classA,58
doc_2078,10.1038/s41467-024-54282-2,10.1038/s41467-024-54282-2,lib2,classA,88
doc_2079,10.1038/s41467-024-54514-5,10.1038/s41467-024-54514-5,lib2,classA,110
doc_2080,10.1038/s41467-024-54636-w,10.1038/s41467-024-54636-w,lib2,classA,88
doc_2081,10.1038/s41467-024-54754-5,10.1038/s41467-024-54754-5,lib2,classA,73
doc_2082,10.1038/s41467-025-55885-z,10.1038/s41467-025-55885-z,lib2,classA,94
doc_2083,10.1038/s41467-025-56104-5,10.1038/s41467-025-56104-5,lib2,classA,79
doc_2084,10.1038/s41467-025-56189-y,10.1038/s41467-025-56189-y,lib2,classA,72
doc_2085,10.1038/s41467-025-56306-x,10.1038/s41467-025-56306-x,lib2,classA,57
doc_2086,10.1038/s41467-025-56639-7,10.1038/s41467-025-56639-7,lib2,classA,101
doc_2087,10.1038/s41467-025-57116-x,10.1038/s41467-025-57116-x,lib2,classA,86
doc_2088,10.1038/s41467-025-57563-6,10.1038/s41467-025-57563-6,lib2,classA,155
doc_2089,10.1038/s41467-025-58385-2,10.1038/s41467-025-58385-2,lib2,classA,106
doc_2090,10.1038/s41467-025-58570-3,10.1038/s41467-025-58570-3,lib2,classA,88
doc_2091,10.1038/s41467-025-58755-w,10.1038/s41467-025-58755-w,lib2,classA,108
doc_2092,10.1038/s41467-025-58756-9,10.1038/s41467-025-58756-9,lib2,classA,67
doc_2093,10.1038/s41467-025-59079-5,10.1038/s41467-025-59079-5,lib2,classA,114
doc_2094,10.1038/s41467-025-59762-7,10.1038/s41467-025-59762-7,lib2,classA,73
doc_2095,10.1038/s41467-025-60201-w,10.1038/s41467-025-60201-w,lib2,classA,68
doc_2096,10.1038/s41467-025-61189-z,10.1038/s41467-025-61189-z,lib2,classA,126
doc_2097,10.1038/s41467-025-61871-2,10.1038/s41467-025-61871-2,lib2,classA,84
doc_2098,10.1038/s41467-025-63577-x,10.1038/s41467-025-63577-x,lib2,classA,125
doc_2099,10.1038/s41467-025-63839-8,10.1038/s41467-025-63839-8,lib2,classA,113
doc_2100,10.1038/s41467-025-63996-w,10.1038/s41467-025-63996-w,lib2,classA,109
doc_2101,10.1038/s41467-025-64306-0,10.1038/s41467-025-64306-0,lib2,classA,134
doc_2102,10.1038/s41467-025-65210-3,10.1038/s41467-025-65210-3,lib2,classA,106
doc_2103,10.1038/s41467-025-65273-2,10.1038/s41467-025-65273-2,lib2,classA,98
doc_2104,10.1038/s41467-025-65857-y,10.1038/s41467-025-65857-y,lib2,classA,132
doc_2105,10.1038/s41467-025-66140-w,10.1038/s41467-025-66140-w,lib2,classA,90
doc_2106,10.1038/s41467-025-67274-7,10.1038/s41467-025-67274-7,lib2,classA,95
doc_2107,10.1038/s41467-025-68126-0,10.1038/s41467-025-68126-0,lib2,classA,46
doc_2108,10.1038/s41467-026-69207-4,10.1038/s41467-026-69207-4,lib2,classA,123
doc_2109,10.1038/s41467-026-70691-x,10.1038/s41467-026-70691-x,lib2,classA,51
doc_2110,10.1038/s41467-026-72690-4,10.1038/s41467-026-72690-4,lib2,classA,136
doc_2111,10.1038/s41560-018-0147-7,10.1038/s41560-018-0147-7,lib2,classA,60
doc_2112,10.1038/s41560-018-0262-5,10.1038/s41560-018-0262-5,lib2,classA,66
doc_2113,10.1038/s41560-018-0296-8,10.1038/s41560-018-0296-8,lib2,classA,63
doc_2114,10.1038/s41560-018-0312-z,10.1038/s41560-018-0312-z,lib2,classA,81
doc_2115,10.1038/s41560-019-0338-x,10.1038/s41560-019-0338-x,lib2,classA,54
doc_2116,10.1038/s41560-019-0374-6,10.1038/s41560-019-0374-6,lib2,classA,71
doc_2117,10.1038/s41560-019-0404-4,10.1038/s41560-019-0404-4,lib2,classA,58
doc_2118,10.1038/s41560-019-0450-y,10.1038/s41560-019-0450-y,lib2,classA,83
doc_2119,10.1038/s41560-019-0490-3,10.1038/s41560-019-0490-3,lib2,classA,16
doc_2120,10.1038/s41560-020-00761-x,10.1038/s41560-020-00761-x,lib2,classA,65
doc_2121,10.1038/s41560-020-0550-8,10.1038/s41560-020-0550-8,lib2,classA,79
doc_2122,10.1038/s41560-020-0607-8,10.1038/s41560-020-0607-8,lib2,classA,23
doc_2123,10.1038/s41560-021-00782-0,10.1038/s41560-021-00782-0,lib2,classA,57
doc_2124,10.1038/s41560-021-00813-w,10.1038/s41560-021-00813-w,lib2,classA,65
doc_2125,10.1038/s41560-021-00878-7,10.1038/s41560-021-00878-7,lib2,classA,65
doc_2126,10.1038/s41560-021-00899-2,10.1038/s41560-021-00899-2,lib2,classA,84
doc_2127,10.1038/s41560-021-00920-8,10.1038/s41560-021-00920-8,lib2,classA,50
doc_2128,10.1038/s41560-021-00927-1,10.1038/s41560-021-00927-1,lib2,classA,68
doc_2129,10.1038/s41560-022-01062-1,10.1038/s41560-022-01062-1,lib2,classA,83
doc_2130,10.1038/s41560-022-01083-w,10.1038/s41560-022-01083-w,lib2,classA,78
doc_2131,10.1038/s41560-022-01188-2,10.1038/s41560-022-01188-2,lib2,classA,99
doc_2132,10.1038/s41560-023-01302-y,10.1038/s41560-023-01302-y,lib2,classA,97
doc_2133,10.1038/s41560-023-01415-4,10.1038/s41560-023-01415-4,lib2,classA,115
doc_2134,10.1038/s41560-023-01447-w,10.1038/s41560-023-01447-w,lib2,classA,79
doc_2135,10.1038/s41560-024-01461-6,10.1038/s41560-024-01461-6,lib2,classA,83
doc_2136,10.1038/s41560-024-01484-z,10.1038/s41560-024-01484-z,lib2,classA,108
doc_2137,10.1038/s41560-024-01574-y,10.1038/s41560-024-01574-y,lib2,classA,61
doc_2138,10.1038/s41560-024-01633-4,10.1038/s41560-024-01633-4,lib2,classA,90
doc_2139,10.1038/s41560-025-01876-9,10.1038/s41560-025-01876-9,lib2,classA,117
doc_2140,10.1038/s41560-026-01990-2,10.1038/s41560-026-01990-2,lib2,classA,93
doc_2141,10.1038/s41563-020-00877-1,10.1038/s41563-020-00877-1,lib2,classA,50
doc_2142,10.1038/s41563-020-0610-2,10.1038/s41563-020-0610-2,lib2,classA,52
doc_2143,10.1038/s41563-020-0717-5,10.1038/s41563-020-0717-5,lib2,classA,49
doc_2144,10.1038/s41563-022-01380-5,10.1038/s41563-022-01380-5,lib2,classA,49
doc_2145,10.1038/s41563-023-01584-3,10.1038/s41563-023-01584-3,lib2,classA,43
doc_2146,10.1038/s41563-024-01819-x,10.1038/s41563-024-01819-x,lib2,classA,52
doc_2147,10.1038/s41563-024-01943-8,10.1038/s41563-024-01943-8,lib2,classA,44
doc_2148,10.1038/s41565-020-00823-x,10.1038/s41565-020-00823-x,lib2,classA,8
doc_2149,10.1038/s41565-022-01121-4,10.1038/s41565-022-01121-4,lib2,classA,41
doc_2150,10.1038/s41570-017-0105,10.1038/s41570-017-0105,lib2,classA,163
doc_2151,10.1038/s41570-018-0032-8,10.1038/s41570-018-0032-8,lib2,classA,71
doc_2152,10.1038/s41570-019-0110-6,10.1038/s41570-019-0110-6,lib2,classA,135
doc_2153,10.1038/s41570-019-0128-9,10.1038/s41570-019-0128-9,lib2,classA,85
doc_2154,10.1038/s41570-022-00458-7,10.1038/s41570-022-00458-7,lib2,classA,141
doc_2155,10.1038/s41586-019-1603-7,10.1038/s41586-019-1603-7,lib2,classA,65
doc_2156,10.1038/s41586-019-1681-6,10.1038/s41586-019-1681-6,lib2,classA,119
doc_2157,10.1038/s41586-019-1682-5,10.1038/s41586-019-1682-5,lib2,classA,106
doc_2158,10.1038/s41586-019-1782-2,10.1038/s41586-019-1782-2,lib2,classA,98
doc_2159,10.1038/s41586-021-03907-3,10.1038/s41586-021-03907-3,lib2,classA,92
doc_2160,10.1038/s41586-022-05540-0,10.1038/s41586-022-05540-0,lib2,classA,38
doc_2161,10.1038/s41586-022-05667-0,10.1038/s41586-022-05667-0,lib2,classA,53
doc_2162,10.1038/s41586-023-05918-8,10.1038/s41586-023-05918-8,lib2,classA,107
doc_2163,10.1038/s41586-023-06534-2,10.1038/s41586-023-06534-2,lib2,classA,84
doc_2164,10.1038/s41586-023-06917-5,10.1038/s41586-023-06917-5,lib2,classA,89
doc_2165,10.1038/s41893-024-01363-1,10.1038/s41893-024-01363-1,lib2,classA,75
doc_2166,10.1038/s41929-017-0005-1,10.1038/s41929-017-0005-1,lib2,classA,105
doc_2167,10.1038/s41929-017-0009-x,10.1038/s41929-017-0009-x,lib2,classA,17
doc_2168,10.1038/s41929-017-0016-y,10.1038/s41929-017-0016-y,lib2,classA,50
doc_2169,10.1038/s41929-017-0018-9,10.1038/s41929-017-0018-9,lib2,classA,27
doc_2170,10.1038/s41929-018-0044-2,10.1038/s41929-018-0044-2,lib2,classA,76
doc_2171,10.1038/s41929-018-0141-2,10.1038/s41929-018-0141-2,lib2,classA,60
doc_2172,10.1038/s41929-018-0200-8,10.1038/s41929-018-0200-8,lib2,classA,62
doc_2173,10.1038/s41929-018-0201-7,10.1038/s41929-018-0201-7,lib2,classA,147
doc_2174,10.1038/s41929-019-0242-6,10.1038/s41929-019-0242-6,lib2,classA,72
doc_2175,10.1038/s41929-019-0380-x,10.1038/s41929-019-0380-x,lib2,classA,28
doc_2176,10.1038/s41929-019-0383-7,10.1038/s41929-019-0383-7,lib2,classA,56
doc_2177,10.1038/s41929-019-0397-1,10.1038/s41929-019-0397-1,lib2,classA,52
doc_2178,10.1038/s41929-019-0421-5,10.1038/s41929-019-0421-5,lib2,classA,77
doc_2179,10.1038/s41929-020-00525-6,10.1038/s41929-020-00525-6,lib2,classA,59
doc_2180,10.1038/s41929-020-00545-2,10.1038/s41929-020-00545-2,lib2,classA,68
doc_2181,10.1038/s41929-020-0428-y,10.1038/s41929-020-0428-y,lib2,classA,58
doc_2182,10.1038/s41929-020-0446-9,10.1038/s41929-020-0446-9,lib2,classA,46
doc_2183,10.1038/s41929-020-0455-8,10.1038/s41929-020-0455-8,lib2,classA,53
doc_2184,10.1038/s41929-020-0465-6,10.1038/s41929-020-0465-6,lib2,classA,98
doc_2185,10.1038/s41929-021-00586-1,10.1038/s41929-021-00586-1,lib2,classA,66
doc_2186,10.1038/s41929-021-00605-1,10.1038/s41929-021-00605-1,lib2,classA,92
doc_2187,10.1038/s41929-021-00625-x,10.1038/s41929-021-00625-x,lib2,classA,56
doc_2188,10.1038/s41929-021-00655-5,10.1038/s41929-021-00655-5,lib2,classA,59
doc_2189,10.1038/s41929-021-00663-5,10.1038/s41929-021-00663-5,lib2,classA,58
doc_2190,10.1038/s41929-021-00721-y,10.1038/s41929-021-00721-y,lib2,classA,70
doc_2191,10.1038/s41929-022-00749-8,10.1038/s41929-022-00749-8,lib2,classA,59
doc_2192,10.1038/s41929-022-00761-y,10.1038/s41929-022-00761-y,lib2,classA,143
doc_2193,10.1038/s41929-022-00763-w,10.1038/s41929-022-00763-w,lib2,classA,50
doc_2194,10.1038/s41929-022-00826-y,10.1038/s41929-022-00826-y,lib2,classA,85
doc_2195,10.1038/s41929-022-00828-w,10.1038/s41929-022-00828-w,lib2,classA,53
doc_2196,10.1038/s41929-022-00846-8,10.1038/s41929-022-00846-8,lib2,classA,74
doc_2197,10.1038/s41929-022-00851-x,10.1038/s41929-022-00851-x,lib2,classA,82
doc_2198,10.1038/s41929-022-00862-8,10.1038/s41929-022-00862-8,lib2,classA,120
doc_2199,10.1038/s41929-022-00880-6,10.1038/s41929-022-00880-6,lib2,classA,52
doc_2200,10.1038/s41929-023-00937-0,10.1038/s41929-023-00937-0,lib2,classA,94
doc_2201,10.1038/s41929-023-00938-z,10.1038/s41929-023-00938-z,lib2,classA,237
doc_2202,10.1038/s41929-023-01003-5,10.1038/s41929-023-01003-5,lib2,classA,62
doc_2203,10.1038/s41929-023-01008-0,10.1038/s41929-023-01008-0,lib2,classA,80
doc_2204,10.1038/s41929-023-01009-z,10.1038/s41929-023-01009-z,lib2,classA,73
doc_2205,10.1038/s41929-023-01017-z,10.1038/s41929-023-01017-z,lib2,classA,80
doc_2206,10.1038/s41929-023-01020-4,10.1038/s41929-023-01020-4,lib2,classA,86
doc_2207,10.1038/s41929-023-01034-y,10.1038/s41929-023-01034-y,lib2,classA,66
doc_2208,10.1038/s41929-023-01040-0,10.1038/s41929-023-01040-0,lib2,classA,89
doc_2209,10.1038/s41929-023-01062-8,10.1038/s41929-023-01062-8,lib2,classA,87
doc_2210,10.1038/s41929-024-01132-5,10.1038/s41929-024-01132-5,lib2,classA,105
doc_2211,10.1038/s41929-024-01198-1,10.1038/s41929-024-01198-1,lib2,classA,82
doc_2212,10.1038/s41929-025-01384-9,10.1038/s41929-025-01384-9,lib2,classA,22
doc_2213,10.1038/s44160-022-00234-x,10.1038/s44160-022-00234-x,lib2,classA,82
doc_2214,10.1038/s44160-024-00550-4,10.1038/s44160-024-00550-4,lib2,classA,24
doc_2215,10.1038/s44160-024-00603-8,10.1038/s44160-024-00603-8,lib2,classA,102
doc_2216,10.1038/s44160-024-00689-0,10.1038/s44160-024-00689-0,lib2,classA,72
doc_2217,10.1038/s44160-025-00752-4,10.1038/s44160-025-00752-4,lib2,classA,101
doc_2218,10.1038/s44160-025-00968-4,10.1038/s44160-025-00968-4,lib2,classA,44
doc_2219,10.1038/s44160-026-01011-w,10.1038/s44160-026-01011-w,lib2,classA,11
doc_2220,10.1038/s44160-026-01057-w,10.1038/s44160-026-01057-w,lib2,classA,85
doc_2221,10.1039/b816647a,10.1039/b816647a,lib2,classA,103
doc_2222,10.1039/b820837a,10.1039/b820837a,lib2,classA,135
doc_2223,10.1039/c0gc00382d,10.1039/c0gc00382d,lib2,classA,176
doc_2224,10.1039/c1cs15078b,10.1039/c1cs15078b,lib2,classA,163
doc_2225,10.1039/c1ee01035b,10.1039/c1ee01035b,lib2,classA,38
doc_2226,10.1039/c1ee01970h,10.1039/c1ee01970h,lib2,classA,118
doc_2227,10.1039/c1ee01982a,10.1039/c1ee01982a,lib2,classA,40
doc_2228,10.1039/c2ee02619h,10.1039/c2ee02619h,lib2,classA,59
doc_2229,10.1039/c2ee03590a,10.1039/c2ee03590a,lib2,classA,190
doc_2230,10.1039/c2ee21414h,10.1039/c2ee21414h,lib2,classA,87
doc_2231,10.1039/c2ee23350a,10.1039/c2ee23350a,lib2,classA,77
doc_2232,10.1039/c2ee23891h,10.1039/c2ee23891h,lib2,classA,95
doc_2233,10.1039/c3cs60468c,10.1039/c3cs60468c,lib2,classA,143
doc_2234,10.1039/c3ee00045a,10.1039/c3ee00045a,lib2,classA,47
doc_2235,10.1039/c3ee23791e,10.1039/c3ee23791e,lib2,classA,65
doc_2236,10.1039/c3ee42099j,10.1039/c3ee42099j,lib2,classA,169
doc_2237,10.1039/c3ee44164d,10.1039/c3ee44164d,lib2,classA,164
doc_2238,10.1039/c4ee00957f,10.1039/c4ee00957f,lib2,classA,45
doc_2239,10.1039/c4ee01904k,10.1039/c4ee01904k,lib2,classA,93
doc_2240,10.1039/c5ee03858h,10.1039/c5ee03858h,lib2,classA,26
doc_2241,10.1039/c6cs00066e,10.1039/c6cs00066e,lib2,classA,537
doc_2242,10.1039/c7cs00690j,10.1039/c7cs00690j,lib2,classA,186
doc_2243,10.1039/c7gc00398f,10.1039/c7gc00398f,lib2,classA,197
doc_2244,10.1039/c8cs00848e,10.1039/c8cs00848e,lib2,classA,152
doc_2245,10.1039/c8ee01157e,10.1039/c8ee01157e,lib2,classA,451
doc_2246,10.1039/c9cs00313d,10.1039/c9cs00313d,lib2,classA,334
doc_2247,10.1039/c9cs00636b,10.1039/c9cs00636b,lib2,classA,237
